Student_ID,Student_name,Year,CGPA,HACK_PART,PAP_PUB,Cod_Const,Total_Awards,TEA_ASST,CONST_SCORE,CORE_CRS_GRD,EAA,Overall_Score
1999,John Jones,2020,3.18,2,3,1,5,0,4.5,28.18,7,53.86
2000,Sophia Rodriguez,2020,6.82,3,0,4,3,1,5.89,41.68,2,67.39
2001,Michael Miller,2021,7.67,3,1,2,5,0,3.86,39.21,7,68.74
2002,Sarah Davis,2020,9.26,0,3,6,3,1,9.6,87.65,8,127.51
2003,Emily Smith,2020,6.14,0,0,2,5,1,9.89,67.33,10,101.36
2004,Alex Martinez,2020,3.09,3,3,3,4,1,6.23,77.42,3,103.74
2005,Chris Brown,2021,7.66,2,0,4,4,1,8.53,52.05,10,89.24
2006,Laura Johnson,2020,1.2,3,1,1,6,1,9.3,23.02,9,54.52
2007,Sophia Garcia,2021,8.44,1,3,4,4,1,4.87,75.61,8,109.92
2008,Emily Davis,2021,3.4,3,0,1,4,1,7.27,25.45,6,51.12
2009,Chris Davis,2020,8.79,1,3,3,3,0,6.15,83.47,9,117.41
2010,Emily Rodriguez,2021,9.73,2,1,5,3,0,1.26,77.11,9,108.1
2011,Chris Jones,2020,5.56,0,3,1,7,0,5.42,98.18,1,121.16
2012,Laura Rodriguez,2020,2.64,0,3,5,6,1,3.34,86.1,9,116.08
2013,Michael Garcia,2020,3.04,3,5,1,1,1,4.69,39.24,5,62.97
2014,Sophia Smith,2021,9.88,3,1,4,1,1,2.3,55.55,7,84.73
2015,Alex Jones,2021,6.27,0,2,1,0,0,4.33,83.3,8,104.9
2016,Chris Smith,2020,1.85,0,2,5,7,0,8.43,50.15,9,83.43
2017,Laura Brown,2021,9.91,1,0,2,4,1,5.69,78.06,7,108.66
2018,Chris Miller,2021,1.3,2,0,5,2,1,7.79,22.44,7,48.53
2019,Emily Martinez,2021,8.87,2,3,5,2,1,8.71,43.93,10,84.51
2020,Sarah Johnson,2020,7.91,1,3,4,4,0,5.21,92.05,9,126.17
2021,David Rodriguez,2020,8.99,0,0,5,3,0,4.09,35.81,1,57.89
2022,Sophia Jones,2020,4.44,3,1,6,2,1,1.76,40.05,8,67.25
2023,Sophia Miller,2020,8.09,1,1,1,5,1,9.87,82.07,1,110.03
2024,Michael Davis,2021,9.81,1,0,4,1,0,9.57,92.03,1,118.41
2025,David Brown,2021,6.07,1,1,5,1,1,4.28,30.23,2,51.58
2026,Jane Williams,2021,7.87,1,0,1,2,0,0.56,21.66,3,37.09
2027,David Brown,2021,8.68,3,5,3,5,1,9.81,84.88,6,126.37
2028,Chris Brown,2021,3.19,2,4,1,3,0,3.94,56.62,6,79.75
2029,Sophia Davis,2020,4.29,0,2,1,3,1,5.48,58.03,4,78.8
2030,Laura Williams,2020,9.25,1,4,5,6,0,0.62,93.47,8,127.34
2031,David Brown,2021,5.32,2,2,1,4,1,8.5,23.53,5,52.35
2032,Chris Brown,2021,2.05,2,0,1,0,0,9.2,97.32,6,117.57
2033,Michael Martinez,2020,8.78,0,2,5,7,1,5.82,65.96,1,96.56
2034,Alex Rodriguez,2021,3.9,0,4,1,1,1,3.16,37.29,9,60.35
2035,Emily Johnson,2021,3.24,1,4,3,1,1,3.7,65.99,5,87.93
2036,David Jones,2020,9.76,1,4,5,1,1,8.63,45.57,1,76.96
2037,Laura Smith,2020,1.78,0,2,1,1,1,5.24,93.93,5,110.95
2038,David Davis,2020,2.06,1,2,6,7,1,7.16,31.3,1,58.52
2039,Jane Rodriguez,2020,4.27,1,2,1,4,0,5.19,51.19,3,71.65
2040,Emily Jones,2021,7.48,2,5,1,3,1,9.05,83.07,6,117.6
2041,Sarah Brown,2021,3.7,3,1,2,0,1,1.87,97.43,4,114
2042,Chris Garcia,2021,9.41,1,1,5,2,1,4.28,59.15,9,91.84
2043,Emily Rodriguez,2021,4.57,3,4,1,4,1,6.21,24.03,1,48.81
2044,Michael Smith,2021,7.52,1,5,5,7,1,8.14,34.19,1,69.85
2045,Chris Davis,2021,8.84,0,4,1,3,1,1.75,61.76,6,87.35
2046,John Williams,2021,9.22,2,3,2,0,1,3.47,44.8,5,70.49
2047,Alex Brown,2020,3.25,0,5,5,7,1,8.19,77.46,2,108.9
2048,Chris Miller,2020,2.07,2,1,5,7,1,6.29,43.58,4,71.94
2049,Jane Jones,2021,5.78,3,2,3,7,0,0.59,43.97,1,66.34
2050,Laura Smith,2021,6.76,3,1,1,1,1,7.11,91.97,4,116.84
2051,Chris Davis,2020,8.07,3,2,3,2,0,9.97,82.42,4,114.46
2052,Emily Smith,2021,6.07,2,0,1,6,1,3.62,86,1,106.69
2053,Emily Smith,2020,2.74,2,2,4,2,1,4.48,42.12,1,61.34
2054,Emily Brown,2020,5.94,0,1,3,1,0,1.12,56.2,9,77.26
2055,Sarah Garcia,2021,3.05,3,0,1,6,1,3.6,38.64,2,58.29
2056,Laura Williams,2021,8.12,1,1,1,4,0,2.33,51.67,5,74.12
2057,Jane Williams,2020,6.41,0,5,3,7,0,4.63,63.09,6,95.13
2058,John Rodriguez,2020,8.44,1,4,1,3,1,1.84,21.38,6,47.66
2059,Sarah Martinez,2020,4.73,1,3,4,7,1,9.93,96.39,9,136.05
2060,Sophia Smith,2020,2.6,1,5,5,6,1,5.58,30.81,8,64.99
2061,Jane Garcia,2021,2.62,1,1,3,1,1,7.72,23.98,6,47.32
2062,Jane Martinez,2020,8.95,0,0,5,5,0,1.49,85.37,1,106.81
2063,Jane Brown,2020,5.15,3,1,4,5,0,3.68,37.65,9,68.48
2064,Chris Jones,2021,5.39,0,1,1,7,1,7.43,24.3,1,48.12
2065,Emily Smith,2020,7.67,2,3,3,3,1,2.67,58.85,8,89.19
2066,Sophia Jones,2021,7.8,1,3,5,6,0,5.88,63.03,10,101.71
2067,John Johnson,2020,9.27,0,4,1,5,0,3.17,40.94,3,66.38
2068,Michael Rodriguez,2020,7.21,3,3,5,5,1,1.9,98.43,9,133.54
2069,Alex Brown,2021,5.62,2,5,3,1,0,8.87,25.91,4,55.4
2070,Jane Davis,2020,8.06,1,2,2,2,1,4.21,48.7,7,75.97
2071,Michael Martinez,2021,4.48,3,3,5,7,1,4.02,97,5,129.5
2072,Sophia Jones,2021,7.72,2,5,4,7,0,0.5,81.43,1,108.65
2073,Alex Rodriguez,2020,6.09,1,5,4,7,0,3.97,63.8,2,92.86
2074,Michael Smith,2021,2.02,1,2,2,2,0,3.12,78.86,8,99
2075,David Smith,2020,8.96,2,2,6,0,0,6.7,35.09,6,66.75
2076,Sophia Brown,2021,3.63,2,3,2,4,0,3.82,77.83,10,106.28
2077,Chris Davis,2021,3.09,1,1,2,5,0,4.87,88.01,1,105.97
2078,Sarah Smith,2020,9.69,1,0,2,6,0,2.12,87.62,3,111.43
2079,Jane Garcia,2021,8.4,3,0,6,1,0,2.01,72.74,8,101.15
2080,David Martinez,2021,6.5,3,5,1,0,1,2.72,38.32,4,61.54
2081,Sophia Davis,2021,2.94,2,0,2,2,0,6.33,51.75,4,71.02
2082,Jane Rodriguez,2020,7.8,3,1,5,1,0,1.24,23.57,3,45.61
2083,John Davis,2020,6.87,2,2,2,1,1,2.95,93.91,3,114.73
2084,Jane Johnson,2020,2.01,2,2,6,5,1,7.91,87.93,10,123.85
2085,Sarah Miller,2021,9.29,3,3,4,2,0,8.65,70.29,3,103.23
2086,Laura Martinez,2020,4.46,1,0,6,7,0,8.14,87.56,6,120.16
2087,Sarah Rodriguez,2021,2.8,2,1,2,4,0,7.22,36.15,2,57.17
2088,John Rodriguez,2021,4.78,1,5,5,7,0,1.8,88.07,4,116.65
2089,John Miller,2021,3.56,0,3,6,3,1,3.96,98.05,4,122.57
2090,Jane Brown,2021,8.58,0,5,6,6,1,6.21,90.7,5,128.49
2091,Sarah Jones,2021,5.27,1,5,6,0,1,4.1,34.51,5,61.88
2092,Sophia Miller,2021,3.52,0,3,5,1,1,6.92,95.36,7,122.8
2093,Jane Jones,2020,2.96,0,3,1,3,0,6.14,59.18,2,77.28
2094,John Williams,2021,3.24,1,1,1,5,0,8.17,83.12,2,104.53
2095,Sarah Garcia,2020,3.78,1,1,5,1,1,7.21,21.19,1,42.18
2096,Michael Davis,2021,4.61,0,4,1,4,0,2.63,58.61,10,84.85
2097,Laura Miller,2020,6.65,3,2,4,0,1,8,96.16,3,123.81
2098,John Johnson,2021,8.62,0,5,3,4,1,1.39,21.72,5,49.73
2099,Chris Garcia,2021,2.71,2,3,2,5,0,1.67,74.23,9,99.61
2100,Laura Brown,2021,2.8,3,5,1,5,1,2.95,81.25,4,106
2101,Alex Davis,2021,6.18,2,3,1,7,1,5.96,64.23,8,98.37
2102,Michael Smith,2021,1.34,1,4,6,6,0,2.86,64.57,9,94.77
2103,John Rodriguez,2021,3.84,3,2,1,1,1,7.88,35.46,3,58.18
2104,David Williams,2020,1.89,0,5,5,4,1,3.82,92.62,7,120.33
2105,Laura Jones,2021,9.85,0,2,3,2,0,8.2,60.02,9,94.07
2106,Emily Rodriguez,2020,1.77,1,0,6,1,1,2.38,51.76,10,74.91
2107,Laura Rodriguez,2021,9.04,0,1,3,5,1,2.12,37.42,3,61.58
2108,Jane Johnson,2020,3.78,0,0,4,7,0,2.99,27.25,5,50.02
2109,John Garcia,2020,7,2,2,4,5,0,9.91,51.04,4,84.95
2110,Emily Jones,2020,3.51,0,1,1,0,1,1.78,28.68,10,46.97
2111,Emily Johnson,2020,3.18,1,1,1,4,0,3.73,59.64,4,77.55
2112,Sophia Smith,2020,1.25,0,1,4,3,1,5.27,35.03,1,51.55
2113,Emily Brown,2020,8.35,0,0,3,7,1,5.47,88.25,1,114.07
2114,Jane Smith,2021,7.09,0,2,2,6,0,1.92,21.77,7,47.78
2115,Michael Smith,2020,2.72,0,0,1,6,1,4.8,69.55,3,88.07
2116,Laura Miller,2020,6.25,0,0,3,6,0,7.57,43.47,3,69.29
2117,Michael Jones,2021,1.76,3,3,4,0,0,1.7,91.78,5,110.24
2118,Michael Jones,2021,8.97,2,1,2,1,1,1.19,70.1,6,93.26
2119,Alex Smith,2021,7.01,3,5,3,7,1,5.7,95.19,2,128.9
2120,Laura Martinez,2020,9.96,0,3,4,7,0,4.91,47.29,1,77.16
2121,Laura Jones,2020,6.38,1,2,1,3,1,2.95,99.26,3,119.59
2122,Alex Smith,2020,9.77,2,1,5,2,1,9,20.89,9,59.66
2123,Chris Davis,2021,3,2,4,3,1,1,4.25,30.94,9,58.19
2124,Emily Miller,2021,3.79,2,0,2,4,0,9.51,69.75,3,94.05
2125,Jane Johnson,2021,8.29,2,5,2,7,1,4.17,94.18,2,125.64
2126,John Garcia,2020,2.86,0,1,1,3,0,2.56,42.15,10,62.57
2127,Chris Miller,2020,5.7,0,0,2,5,0,7.25,68.25,8,96.2
2128,Sarah Miller,2020,8.98,1,2,2,1,0,4.66,98.93,7,125.57
2129,Jane Garcia,2021,5.2,2,2,4,2,0,3.03,66.71,6,90.94
2130,Sarah Rodriguez,2020,6.76,0,2,2,1,1,5.77,82.81,9,110.34
2131,Laura Martinez,2021,3.41,1,0,6,1,1,3.71,24.61,10,50.73
2132,John Martinez,2020,4.64,1,5,6,7,1,9.38,92.91,4,130.93
2133,Alex Garcia,2021,5.37,1,1,3,5,0,4.65,38.04,5,63.06
2134,Chris Miller,2021,5.71,0,1,6,3,1,7.59,89.1,3,116.4
2135,John Miller,2021,2.01,3,1,2,7,1,3.84,85.87,5,110.72
2136,John Williams,2021,8.29,1,4,5,7,1,9.52,76.56,10,122.37
2137,Emily Jones,2020,3.47,2,5,3,1,1,4.45,69.37,1,90.29
2138,Sarah Johnson,2020,9.91,1,2,4,5,0,3.4,53.97,3,82.28
2139,Jane Martinez,2021,5.51,3,5,4,4,0,2.54,31.24,10,65.29
2140,David Jones,2020,2.27,3,5,4,1,0,4.89,27.72,1,48.88
2141,Laura Miller,2021,8.76,2,0,5,3,1,1.71,39.76,10,71.23
2142,John Smith,2020,6.58,1,0,3,6,1,7.5,83.29,8,116.37
2143,David Williams,2020,9.85,0,2,5,3,0,9.52,87.64,4,121.01
2144,Sophia Williams,2021,4.41,0,1,2,0,1,3.28,58.91,3,73.6
2145,Laura Smith,2020,5.37,0,2,5,6,0,5.13,92.58,3,119.08
2146,Sarah Brown,2020,7.08,0,4,1,0,1,8.9,60.11,2,84.09
2147,John Brown,2020,1.51,1,1,6,2,1,3.2,35.13,2,52.84
2148,David Garcia,2021,3.37,3,4,3,1,0,5.62,45.69,4,69.68
2149,John Jones,2020,1.11,0,4,6,2,0,6.96,91.41,8,119.48
2150,Jane Smith,2020,9.49,2,0,3,2,1,9.85,76.09,10,113.43
2151,John Garcia,2020,3.08,1,2,4,4,0,6.99,77.76,6,104.83
2152,Alex Johnson,2020,4.73,0,2,2,0,0,3.67,58.78,7,78.18
2153,Sarah Smith,2020,6.4,1,0,5,2,1,6.06,96.38,4,121.84
2154,Michael Davis,2021,1.11,2,3,5,3,1,6.79,74.7,8,104.6
2155,Chris Johnson,2021,7.11,1,1,2,7,1,4.23,78.06,9,110.4
2156,Jane Miller,2021,8.01,1,4,2,3,0,1.22,28.76,2,49.99
2157,Emily Brown,2020,5.23,2,1,3,7,1,7.35,63.44,7,97.02
2158,Laura Williams,2021,2.99,1,1,1,6,1,7.23,38.18,9,67.4
2159,Alex Johnson,2021,8.09,0,5,5,4,1,2.95,24.94,8,58.98
2160,Laura Jones,2020,8.91,0,3,3,2,1,9.4,69.32,1,97.63
2161,Jane Davis,2021,5.14,1,1,1,7,1,5.03,85.78,2,108.95
2162,Jane Smith,2021,1.44,3,4,6,6,1,8.96,21.27,1,52.67
2163,John Williams,2021,8.82,1,3,5,5,1,0.54,50.66,4,79.02
2164,Laura Martinez,2021,6.95,1,4,5,4,0,3.25,61.39,7,92.59
2165,Chris Williams,2021,4.5,2,5,6,5,1,1.14,65.27,8,97.91
2166,John Davis,2020,7.34,2,2,5,3,0,0.8,31.96,7,59.1
2167,Sophia Miller,2021,9.09,0,1,4,3,0,7.53,27.44,1,53.06
2168,Emily Martinez,2020,7.79,2,2,4,1,0,4.55,69.86,1,92.2
2169,Emily Jones,2020,3.82,0,5,2,6,0,0.64,67.36,6,90.82
2170,Jane Miller,2020,7.44,1,3,4,1,0,4.33,32.34,1,54.11
2171,Sophia Martinez,2020,2.2,0,3,5,3,1,1.96,35.76,8,59.92
2172,Michael Brown,2020,6.99,0,1,5,6,0,2.44,48.92,2,72.35
2173,Laura Davis,2020,3.91,1,4,4,2,1,5.03,59.63,10,90.57
2174,Laura Jones,2020,6.17,0,2,5,4,1,4.02,29.42,5,56.61
2175,John Miller,2021,5.85,3,5,6,2,0,8.48,59.64,6,95.97
2176,Chris Brown,2020,2.07,3,0,4,4,1,1.15,26.31,9,50.53
2177,Jane Rodriguez,2021,4.41,0,2,3,2,0,8.02,42.52,3,64.95
2178,John Garcia,2021,7.13,1,3,3,5,1,6.29,30.87,5,62.29
2179,Sophia Rodriguez,2020,8.73,1,4,4,4,0,7.19,76.68,2,107.6
2180,Michael Smith,2020,8.54,0,2,4,4,0,6.53,30.1,3,58.17
2181,John Miller,2020,3.95,2,0,1,6,1,6.19,42.22,5,67.36
2182,John Williams,2020,5.17,0,0,3,4,1,1.23,39.87,2,56.27
2183,Laura Davis,2020,3.18,2,3,1,6,0,6.73,56.96,1,79.87
2184,Chris Williams,2020,3.04,0,0,1,1,0,5.04,57.99,9,77.07
2185,Laura Davis,2021,6.48,2,5,5,6,1,2.28,67.24,2,97
2186,Alex Davis,2021,5.69,2,5,3,0,0,7.59,71.39,4,98.67
2187,David Jones,2021,6.19,2,5,6,2,1,5.41,87.72,4,119.32
2188,Sarah Garcia,2020,6.68,2,1,1,0,1,9.14,64.06,5,89.88
2189,Michael Davis,2021,5.3,2,4,3,6,0,0.52,35.15,7,62.97
2190,Michael Davis,2021,8.64,0,1,5,6,1,5.13,93.33,8,128.1
2191,Jane Rodriguez,2020,2.12,2,1,6,4,0,4.44,81.16,8,108.72
2192,Sophia Davis,2020,2.03,2,0,5,0,1,7.57,59.93,9,86.53
2193,Sophia Davis,2020,2.29,2,0,6,6,1,5.17,67,3,92.46
2194,Alex Smith,2021,8.13,3,4,2,1,1,3.8,40.28,6,69.21
2195,Michael Garcia,2021,7.36,1,4,1,5,0,4.82,96.78,5,124.96
2196,Chris Jones,2020,9.15,1,3,3,2,0,9.15,67.09,7,101.39
2197,Michael Jones,2021,8.49,1,0,2,4,1,3.2,55.36,5,80.05
2198,John Johnson,2021,7.51,0,2,4,1,1,3.35,42.97,6,67.83
2199,Chris Brown,2021,3.5,1,0,3,1,0,9.62,61.18,10,89.3
2200,Emily Martinez,2020,9.89,3,3,6,1,1,6.29,86.97,7,124.15
2201,John Martinez,2021,1.59,1,4,2,3,1,1.18,55.51,2,71.28
2202,Emily Martinez,2021,6.04,0,0,5,1,0,7.78,89.36,2,111.18
2203,Jane Martinez,2021,1.06,0,1,2,0,1,8.98,36.52,3,53.56
2204,Laura Davis,2020,4.01,1,5,5,1,1,3.46,22.09,9,51.56
2205,Laura Rodriguez,2021,5.46,1,4,6,6,1,4.68,35.39,2,65.53
2206,Chris Brown,2021,2.69,2,0,4,7,0,2.58,64.36,9,91.63
2207,Sarah Miller,2020,1.96,1,2,1,2,1,2.7,54.07,5,70.73
2208,Chris Johnson,2021,9.31,2,4,6,2,0,3.64,92.36,2,121.31
2209,Alex Rodriguez,2020,2.14,0,4,5,5,0,1.91,33.59,4,55.64
2210,Jane Smith,2021,7.79,0,0,6,6,0,0.91,42.27,6,68.97
2211,Chris Brown,2021,3.92,3,0,3,0,0,4.79,93.13,4,111.84
2212,Chris Rodriguez,2020,1.3,0,0,1,4,0,4.83,67.37,8,86.5
2213,Sarah Rodriguez,2020,9.94,1,2,2,0,0,2.41,92.58,8,117.93
2214,Jane Miller,2021,8.71,2,5,3,1,1,6.06,79.28,3,109.05
2215,Chris Smith,2021,1.66,1,2,3,4,1,3.93,41.29,8,65.88
2216,Alex Johnson,2021,8.27,1,3,1,6,1,0.59,75.99,10,106.85
2217,Michael Jones,2021,6.93,2,2,4,7,1,9.75,39.82,2,74.5
2218,John Martinez,2021,6.38,0,1,1,7,1,5.36,88.98,4,114.72
2219,Alex Williams,2021,5.97,0,4,1,0,0,4.19,32.99,4,52.15
2220,Alex Brown,2021,4.9,2,1,5,7,0,1.01,29.07,3,52.98
2221,Jane Garcia,2020,2.71,3,0,2,7,0,0.86,52.11,9,76.68
2222,Emily Jones,2021,6.73,0,1,3,2,0,1.25,70.66,10,94.64
2223,Sarah Brown,2020,7.91,3,1,2,1,1,6.19,22.37,2,46.47
2224,David Garcia,2021,5.07,3,5,5,6,1,5.14,45.71,6,81.92
2225,Chris Williams,2020,4.75,2,4,5,6,0,7.86,60.93,3,93.54
2226,David Jones,2021,7.62,3,2,5,4,0,5.02,82.93,2,111.57
2227,Laura Jones,2021,4.66,3,2,3,5,1,4.95,64.93,5,93.54
2228,David Jones,2020,5.46,1,4,1,7,0,4.24,51.88,7,81.58
2229,Alex Smith,2021,7.91,2,0,1,2,1,8.89,29.68,8,60.48
2230,Chris Smith,2021,5.93,2,0,1,2,1,8.13,77.96,7,105.02
2231,Chris Garcia,2021,3.02,1,4,6,7,1,8.86,22.32,4,57.2
2232,John Jones,2021,9.14,2,5,2,7,0,3.07,75.38,3,106.59
2233,Emily Davis,2021,8.85,3,2,5,3,1,6.98,32.61,6,68.44
2234,Sophia Jones,2020,8.23,2,2,3,2,1,2.15,41.55,5,66.93
2235,John Johnson,2020,9.04,2,2,3,2,1,0.83,83.84,3,106.71
2236,Jane Johnson,2020,3.63,3,5,4,4,0,3.15,60.93,3,86.71
2237,David Garcia,2021,1.79,0,5,1,3,0,1.97,70.08,2,84.84
2238,David Smith,2021,7.49,2,3,4,4,0,9.22,58.54,2,90.25
2239,Laura Williams,2020,2.22,3,4,4,1,1,6.86,44.29,9,75.37
2240,Emily Johnson,2020,6.2,3,2,4,4,0,4.75,89.63,10,123.58
2241,Jane Williams,2021,1.16,0,3,4,0,0,1.33,38.33,8,55.82
2242,Alex Smith,2020,5.81,2,3,4,1,0,4.89,28.62,1,50.32
2243,Jane Johnson,2021,6.48,2,2,3,0,0,2.9,90.61,3,109.99
2244,Emily Williams,2021,5.21,2,3,3,7,0,7.3,38.31,4,69.82
2245,Chris Martinez,2021,3.03,0,1,4,3,1,5.21,26.25,1,44.49
2246,Alex Rodriguez,2021,3.38,2,5,1,5,1,8.14,71.79,5,102.31
2247,Alex Johnson,2020,2.64,2,0,1,6,0,9.28,89.07,2,111.99
2248,Jane Rodriguez,2020,6.98,0,1,3,4,0,1.72,26.4,4,47.1
2249,Jane Garcia,2020,7.37,3,5,3,4,1,5.4,88.75,3,120.52
2250,Chris Johnson,2020,5.3,0,5,4,3,1,0.95,22.29,3,44.54
2251,David Jones,2020,6.18,0,1,2,6,0,9.38,52.58,4,81.14
2252,Alex Miller,2020,2.13,1,4,1,2,0,1.88,47.72,8,67.73
2253,Alex Smith,2021,6.49,0,3,1,2,0,1.55,37.03,2,53.07
2254,Jane Rodriguez,2020,7.89,1,4,1,0,1,9.96,85.98,5,115.83
2255,Michael Martinez,2020,8.52,3,5,6,5,1,4.53,28.26,7,68.31
2256,John Garcia,2021,9.04,1,0,1,4,0,0.84,96.09,5,116.97
2257,Jane Rodriguez,2021,1.45,2,1,3,6,1,4.9,79.31,3,101.66
2258,David Miller,2021,5.76,3,1,1,7,0,2.89,24.47,2,47.12
2259,Sophia Williams,2020,5.27,0,2,2,2,1,2.67,26.36,4,45.3
2260,Alex Garcia,2020,4.81,1,5,1,3,0,9.39,93.88,3,121.08
2261,David Rodriguez,2020,7.06,3,4,6,4,0,4.68,35.33,9,73.07
2262,Laura Rodriguez,2020,5.74,3,0,1,2,0,5.42,33.83,3,53.99
2263,Sarah Miller,2020,4.78,2,4,1,4,0,1.65,89.71,1,108.14
2264,Alex Williams,2020,1.54,0,2,3,7,1,2.92,80.46,6,103.92
2265,Alex Davis,2021,5.13,1,3,4,1,1,8.55,78.2,5,106.88
2266,Chris Johnson,2020,5.87,2,2,4,5,0,7.69,95.85,8,130.41
2267,Michael Miller,2020,6.21,2,3,1,3,1,8.16,24.41,2,50.78
2268,John Brown,2021,3.73,1,0,2,1,0,0.66,71.5,6,85.89
2269,John Martinez,2021,8.61,3,1,6,1,0,6.48,61.79,3,90.88
2270,Laura Miller,2021,3.28,2,5,2,5,1,4.05,32.79,4,59.12
2271,Chris Williams,2021,9.72,3,1,1,3,1,7.91,37.79,9,73.42
2272,Laura Garcia,2020,2.45,3,3,6,4,0,3.78,92.71,3,117.94
2273,Alex Johnson,2021,9.86,1,3,4,1,0,5.02,56.03,10,89.91
2274,Alex Miller,2021,8.25,0,3,3,7,1,7.82,99.18,10,139.25
2275,Sophia Martinez,2021,6.74,3,4,4,7,1,0.67,21.49,9,56.9
2276,Sophia Brown,2021,9,3,0,4,2,1,7.7,61.05,1,88.75
2277,Sophia Smith,2021,2.82,1,2,6,1,0,3.71,79.23,1,96.76
2278,John Williams,2021,8.69,1,1,2,1,1,7.36,86.05,5,113.1
2279,Michael Smith,2020,5.52,0,4,5,0,1,5.45,89.29,7,117.26
2280,Sophia Williams,2021,7.4,0,2,6,6,0,7.69,65.02,5,99.11
2281,David Brown,2021,4.41,0,4,2,1,1,7.22,78.91,5,103.54
2282,David Williams,2021,8.66,3,3,4,1,1,2.27,97.58,1,121.51
2283,Jane Jones,2021,9.64,0,1,2,1,0,4.16,53.77,5,76.57
2284,John Martinez,2021,4.29,3,3,6,2,0,6.7,70.87,9,104.86
2285,Chris Rodriguez,2020,4.84,2,2,1,2,0,5.39,59.75,7,83.98
2286,Michael Davis,2020,4.3,1,5,1,2,0,3.39,70.68,1,88.37
2287,Alex Davis,2021,4.9,2,4,2,0,1,3.5,61.34,7,85.74
2288,Emily Miller,2021,2.84,3,1,6,2,1,8.83,54.86,6,85.53
2289,Jane Johnson,2020,1.81,1,1,1,4,0,9.65,98.38,3,119.84
2290,Emily Martinez,2021,3.5,2,0,6,0,0,9.89,56.38,6,83.77
2291,Laura Garcia,2020,3.53,2,1,3,0,0,4.47,51.2,8,73.2
2292,John Johnson,2021,9.51,3,2,3,6,0,8.09,64.19,4,99.79
2293,Laura Brown,2021,2.29,3,5,6,1,1,4.65,25.88,6,54.82
2294,Sophia Martinez,2021,3.8,3,3,5,5,0,3.8,56.78,6,86.38
2295,Jane Smith,2020,9.44,2,0,2,4,0,8.1,26.05,3,54.59
2296,Chris Williams,2020,9.89,3,0,2,3,0,5.12,44.31,3,70.32
2297,Emily Davis,2020,3.67,2,4,4,4,0,9.32,73.14,3,103.13
2298,Sophia Garcia,2020,2.68,0,2,2,6,1,3.72,62.58,6,85.98
2299,Jane Smith,2021,9.97,3,2,1,3,0,6.51,35.87,4,65.35
2300,David Johnson,2020,3.02,0,3,5,4,0,8.09,69.48,2,94.59
2301,Emma Wilson,2020,1.2,1,1,6,7,0,0.95,91.74,8,116.89
2302,Henry Wilson,2021,9.8,2,2,4,6,1,1,30.63,2,58.43
2303,Isla Lee,2023,9.8,2,5,4,3,1,0.26,60.3,10,95.36
2304,Frank Wilson,2021,5.4,3,5,2,1,0,1.52,86.22,9,113.14
2305,Jake Wilson,2024,4.4,3,4,6,1,1,7.67,41.79,6,74.86
2306,MartinLuther,2024,8.4,2,3,6,6,1,0.12,64.8,8,99.32
2307,Alice Martinez,2021,4,1,5,3,3,0,5.91,32.54,2,56.45
2308,Alice Martinez,2024,1.5,1,5,2,3,1,9.59,38.62,6,67.71
2309,Jake Johnson,2022,7.9,3,4,6,3,0,1.9,47.1,9,81.9
2310,Isla Clark,2020,6,3,4,5,2,0,7.38,1.71,1,30.09
2311,Henry Taylor,2024,3.1,1,5,4,4,0,5.03,41.46,1,64.59
2312,Emma Smith,2024,2.7,3,4,1,6,0,7.66,2.36,10,36.72
2313,Charlie Clark,2020,7.8,3,5,5,5,1,4.06,80.68,1,112.54
2314,Emma Lee,2022,8.4,2,4,1,4,1,6.53,58.15,4,89.08
2315,Isla Clark,2022,3.9,3,3,2,4,0,0.63,54.65,7,78.18
2316,Jake Brown,2023,9.5,3,3,5,6,1,2.12,27.78,8,65.4
2317,Emma Brown,2020,3.8,1,2,6,5,0,2.23,71.51,10,101.54
2318,Bob Johnson,2024,7,1,4,3,4,1,2.05,26.34,4,52.39
2319,Henry Johnson,2022,8.6,3,1,1,2,0,4.86,36.7,7,64.16
2320,Grace Moore,2024,2.9,3,5,3,2,0,1.76,41.92,6,65.58
2321,Alice Martinez,2022,5.8,2,3,3,7,0,2.45,16.45,9,48.7
2322,Frank Wilson,2024,5.6,3,3,6,7,0,6.39,91.63,2,124.62
2323,Charlie Martinez,2020,1,1,5,1,6,1,9.08,97.64,8,129.72
2324,Alice Davis,2023,6.1,3,3,5,6,0,4.7,67.79,2,97.59
2325,Grace Lee,2021,6.1,2,2,2,2,1,8.08,88.38,2,113.56
2326,Emma Johnson,2022,7.6,3,5,1,1,0,9.89,64.07,4,95.56
2327,Henry Lee,2023,2.1,2,4,2,1,0,1.9,48.31,4,65.31
2328,Jake Wilson,2021,1.9,1,2,2,5,0,0.17,8.12,2,22.19
2329,Bob Lee,2023,7.7,1,5,4,7,1,7.39,48.75,4,85.84
2330,Frank Taylor,2020,9.4,2,3,6,7,1,5.79,56.71,4,94.9
2331,Bob Johnson,2020,3.7,1,1,6,5,0,0.2,99.82,9,125.72
2332,Grace Moore,2021,3.7,1,4,6,5,0,2.38,62.81,9,93.89
2333,Henry Smith,2024,1.5,1,1,1,6,1,4.4,61.72,4,81.62
2334,Frank Davis,2023,2.1,3,5,6,4,0,1.04,29.46,8,58.6
2335,Isla Lee,2023,7.9,3,2,5,4,1,2.35,84.23,6,115.48
